country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,3189000,3382000,2693000,2790000,3350000,3100000,3500000,3725000,3635000,3850000,3853000,3434000,3344000,3346800,3247000,3080000,3180000,3496000,3500000,3600000,3700000,3650000,3400000,3300000,3300000,3000000,3300000,3350000,3430000,3500000,3600000,3450000,3700000,3450000,3550000,3700000,3700000,3600000,3400000,3600000,3250000,3500000,3600000,3500000,3850000,4000063,3612781,3918442,4264720,4255000,4296351,4234305,4011409,4175356,3650000,4000000,4200000,3933000
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",125000,114000,146600,163000,94000,126900,142200,145000,180000,200000,230000,250000,280000,300000,310000,337000,221500,230000,230000,230000,230000,230000,230000,235000,235000,235000,239958
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",657249,666000,395000,457300,498360,319040,269800,306300,513800,335800,359300,504900,374000,442600,300900,359700,415300,468700,407900,521900,456000,575430,435630,386270,377780,409610,467630
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","","","","","","",10,20,45,60,80,100,124,193,199,21,25,34,64,63,97,95,91,91,140,113,106,80,82,64,64,107,105,112,102,51,61,48,23,50,51,50,50,50,47,43,40,39,37,35,34,34,32,31
U.K,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1295,1400,1484,1500,1200,1112,1111,1055,1000,930,871,793,729,665,601,542,603,582,576,587
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,2952820,2937915,3440949,3155186,3947430,3387706,2777979,3219596,3535759,2815279,3623658,2339300,3808659,3809067,3961111,3990077,3898850,4142840,4525940,5075760,4044390,5946690,5009000,4725000,5095000,4742400,4778100,5472200,5380000,5135600,5040200,5490000,5464000,5328350,5372600,5038750,6592300,5279800,5657509,6973801,5959603,6657777,5887268,5660833,7088470,5757267,6402277,6639960,6629198,6777731,6756457,6831902,7830637,7152090,6964593,6982630,6698518,6890970
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,115000,114657,127900,119266,131600,160088,141300,119000,114000,137000,135000,140000,142000,140000,154282,133196,104918,77308,108943,80313,135000,113993,105165,116794,120000,120000,122000,139770,117738,123879,107757,106065,139675,95309,111687,124585,134834,140000,133510,120169,113374,93828,108164,147057,124274,130244,133009,112883,87498,110292,126187,141690,94483,94939,93200,104506,95691,104932
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",439100,381000,353200,620900,478200,518000,336200,344000,624200,573100,516400,401530,589110,641610,803545,880300,791000,899600,987300,1090238,1206045,1322090,1441200,1579349,1613131,1625511,1589784
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,"","","","","",393,491,614,741,685,788,854,1155,1457,2077,2880,4359,4473,5172,5477,6031,7240,7447,8889,9339,9782,10426,10968,11209,12475,12996,13035,11889,12456,11731,11858,11034,10528,11705,12960,11328,12901,13636,13500,14575,13137,16836,17000,13319,22203,25181,15720,19237,19290,18925,18885,19321,19798
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21000,21283,21331,21204,21300,25000,28600,28400,28200,26300,24000,16700,14751,15308,19196,23874,31030,26774,26255,25165
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,18700,18700,19200,19200,19800,20900,22000,23100,24200,10000,30000,35000,35000,31000,40000,42000,47000,45000,49000,55000,64641,68265,72057,82037,80924,103397,129244,133408,134660,142379,138546,144732,143932,146372,150563,98038,150216,154887,155722,155926,162726,164578,168824,104062,107753,117580,125800,127132,129385,166278,149068,154869,155622,151268,146730,130234,129687,136227
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,"","","",200,200,300,300,300,300,300,500,800,900,1000,1100,1300,1500,1577,1636,1938,2623,2500,2322,2600,2194,1993,1956,1752,1689,1723,1781,1600,2000,2700,2500,2395,2401,2400,2500,2556,2608,2658,2700,2756,2805,2855,2900,2965,3022,3079,3132,3200,3200,3227,3349,3361,3402,3443
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,42987956,53443774,48033999,52354861,55079012,51804988,53176169,55392171,52968416,55941658,54302336,50096720,63183961,61039222,58363432,59642998,53161340,57357776,69221518,66493546,61664645,72563307,67262396,64511730,58666750,64051777,63968678,58126645,58819703,59746687,56074037,60273489,55291156,54083603,55381769,58634934,57961309,56433143,60476300,63552549,60861821,61164639,63051334,67207815,66975810,66982602,66182538,66586583,67630049,66654450,69253866,68498803,76249763,73910050,76391264,74159617,73073073,79185676
