Entity,Code,Day,Value
Malaysia,MYS,26,0.6693171015417629
Malaysia,MYS,27,0.6693171015417629
Malaysia,MYS,28,0.6693171015417629
Malaysia,MYS,29,0.6693171015417629
Malaysia,MYS,30,0.6693171015417629
Malaysia,MYS,31,0.6693171015417629
Malaysia,MYS,32,0.6693171015417629
Malaysia,MYS,33,0.6693171015417629
Malaysia,MYS,34,0.6693171015417629
Malaysia,MYS,35,0.6693171015417629
Malaysia,MYS,36,0.6693171015417629
Malaysia,MYS,37,0.6693171015417629
Malaysia,MYS,38,0.7301641107728323
Malaysia,MYS,39,0.7301641107728323
Malaysia,MYS,40,0.7301641107728323
Malaysia,MYS,41,0.7301641107728323
Malaysia,MYS,42,0.8822816338505057
Malaysia,MYS,43,1.5211752307767339
Malaysia,MYS,44,1.5211752307767339
Malaysia,MYS,45,1.6732927538544073
Malaysia,MYS,46,2.5251508830893785
Malaysia,MYS,47,2.829385929244725
Malaysia,MYS,48,2.829385929244725
Malaysia,MYS,49,3.5595500400175575
Malaysia,MYS,50,3.9246320954039735
Malaysia,MYS,51,3.9246320954039735
Malaysia,MYS,52,3.9246320954039735
Malaysia,MYS,53,5.993430409260331
Malaysia,MYS,54,7.240794098497253
Malaysia,MYS,55,16.824198052390678
Malaysia,MYS,56,16.824198052390678
Maldives,MDV,47,4.358162511521892
Maldives,MDV,48,8.716325023043783
Maldives,MDV,49,8.716325023043783
Maldives,MDV,50,17.432650046087566
Maldives,MDV,51,17.432650046087566
Maldives,MDV,52,17.432650046087566
Maldives,MDV,53,19.611731301848515
Maldives,MDV,54,21.79081255760946
Maldives,MDV,55,28.328056324892298
Maldives,MDV,56,28.328056324892298
Malta,MLT,47,6.906665622992749
Malta,MLT,48,6.906665622992749
Malta,MLT,49,9.208887497323666
Malta,MLT,50,9.208887497323666
Malta,MLT,51,13.813331245985498
Malta,MLT,52,20.71999686897825
Malta,MLT,53,27.626662491970997
Malta,MLT,54,27.626662491970997
Malta,MLT,55,48.346659360949246
Malta,MLT,56,69.06665622992749
Martinique,MTQ,47,5.188646204375585
Martinique,MTQ,48,5.188646204375585
Martinique,MTQ,49,5.188646204375585
Martinique,MTQ,50,7.782969306563378
Martinique,MTQ,51,7.782969306563378
Martinique,MTQ,52,10.37729240875117
Martinique,MTQ,53,15.565938613126756
Martinique,MTQ,54,25.943231021877928
Martinique,MTQ,55,38.91484653281689
Martinique,MTQ,56,41.50916963500468
Mauritania,MRT,54,0.2090402814351117
Mauritania,MRT,55,0.2090402814351117
Mauritania,MRT,56,0.2090402814351117
Mayotte,MYT,54,3.66152832192157
Mayotte,MYT,55,3.66152832192157
Mayotte,MYT,56,3.66152832192157
Mexico,MEX,39,0.014939864021989031
Mexico,MEX,40,0.014939864021989031
Mexico,MEX,41,0.037349660054972575
Mexico,MEX,42,0.037349660054972575
Mexico,MEX,43,0.037349660054972575
Mexico,MEX,44,0.037349660054972575
Mexico,MEX,45,0.037349660054972575
Mexico,MEX,46,0.037349660054972575
Mexico,MEX,47,0.05228952407696161
Mexico,MEX,48,0.05228952407696161
Mexico,MEX,49,0.05228952407696161
Mexico,MEX,50,0.05228952407696161
Mexico,MEX,51,0.08216925212093967
Mexico,MEX,52,0.08963918413193418
Mexico,MEX,53,0.19421823228585738
Mexico,MEX,54,0.30626721245077515
Mexico,MEX,55,0.3959063965827093
Mexico,MEX,56,0.3959063965827093
Moldova,MDA,47,0.2488994289500402
Moldova,MDA,48,0.2488994289500402
Moldova,MDA,49,0.2488994289500402
Moldova,MDA,50,0.7466982868501205
Moldova,MDA,51,0.9955977158001608
Moldova,MDA,52,0.9955977158001608
Moldova,MDA,53,1.9911954316003215
Moldova,MDA,54,2.986793147400482
Moldova,MDA,55,5.7246868658509245
Moldova,MDA,56,7.218083439551165
Mongolia,MNG,49,0.3115843315456701
Mongolia,MNG,50,0.3115843315456701
Mongolia,MNG,51,0.3115843315456701
Mongolia,MNG,52,0.3115843315456701
Mongolia,MNG,53,0.3115843315456701
Mongolia,MNG,54,0.3115843315456701
Mongolia,MNG,55,0.3115843315456701
Mongolia,MNG,56,1.2463373261826804
Morocco,MAR,42,0.026975468886251408
Morocco,MAR,43,0.026975468886251408
Morocco,MAR,44,0.053950937772502816
Morocco,MAR,45,0.053950937772502816
Morocco,MAR,46,0.053950937772502816
Morocco,MAR,47,0.053950937772502816
Morocco,MAR,48,0.053950937772502816
Morocco,MAR,49,0.053950937772502816
Morocco,MAR,50,0.08092640665875422
Morocco,MAR,51,0.13487734443125704
Morocco,MAR,52,0.16185281331750845
Morocco,MAR,53,0.18882828220375986
Morocco,MAR,54,0.48555843995252534
Morocco,MAR,55,0.7553131288150394
Morocco,MAR,56,1.0250678176775534
Namibia,NAM,54,0.7416920294436901
Namibia,NAM,55,0.7416920294436901
Namibia,NAM,56,0.7416920294436901
Nepal,NPL,4,0.03304666016572768
Nepal,NPL,5,0.03304666016572768
Nepal,NPL,6,0.03304666016572768
Nepal,NPL,7,0.03304666016572768
Nepal,NPL,8,0.03304666016572768
Nepal,NPL,9,0.03304666016572768
Nepal,NPL,10,0.03304666016572768
Nepal,NPL,11,0.03304666016572768
Nepal,NPL,12,0.03304666016572768
Nepal,NPL,13,0.03304666016572768
Nepal,NPL,14,0.03304666016572768
Nepal,NPL,15,0.03304666016572768
Nepal,NPL,16,0.03304666016572768
Nepal,NPL,17,0.03304666016572768
Nepal,NPL,18,0.03304666016572768
Nepal,NPL,19,0.03304666016572768
Nepal,NPL,20,0.03304666016572768
Nepal,NPL,21,0.03304666016572768
Nepal,NPL,22,0.03304666016572768
Nepal,NPL,23,0.03304666016572768
Nepal,NPL,24,0.03304666016572768
Nepal,NPL,25,0.03304666016572768
Nepal,NPL,26,0.03304666016572768
Nepal,NPL,27,0.03304666016572768
Nepal,NPL,28,0.03304666016572768
Nepal,NPL,29,0.03304666016572768
Nepal,NPL,30,0.03304666016572768
Nepal,NPL,31,0.03304666016572768
Nepal,NPL,32,0.03304666016572768
Nepal,NPL,33,0.03304666016572768
Nepal,NPL,34,0.03304666016572768
Nepal,NPL,35,0.03304666016572768
Nepal,NPL,36,0.03304666016572768
Nepal,NPL,37,0.03304666016572768
Nepal,NPL,38,0.03304666016572768
Nepal,NPL,39,0.03304666016572768
Nepal,NPL,40,0.03304666016572768
Nepal,NPL,41,0.03304666016572768
Nepal,NPL,42,0.03304666016572768
Nepal,NPL,43,0.03304666016572768
Nepal,NPL,44,0.03304666016572768
Nepal,NPL,45,0.03304666016572768
Nepal,NPL,46,0.03304666016572768
Nepal,NPL,47,0.03304666016572768
Nepal,NPL,48,0.03304666016572768
Nepal,NPL,49,0.03304666016572768
Nepal,NPL,50,0.03304666016572768
Nepal,NPL,51,0.03304666016572768
Nepal,NPL,52,0.03304666016572768
Nepal,NPL,53,0.03304666016572768
Nepal,NPL,54,0.03304666016572768
Nepal,NPL,55,0.03304666016572768
Nepal,NPL,56,0.03304666016572768
Netherlands,NLD,38,0.058202989678048996
Netherlands,NLD,39,0.11640597935609799
Netherlands,NLD,40,0.407420927746343
Netherlands,NLD,41,0.756638865814637
Netherlands,NLD,42,1.047653814204882
Netherlands,NLD,43,1.629683710985372
Netherlands,NLD,44,2.211713607765862
Netherlands,NLD,45,4.772645153600018
Netherlands,NLD,46,7.449982678790271
Netherlands,NLD,47,10.942162059473212
Netherlands,NLD,48,15.423792264682984
Netherlands,NLD,49,18.683159686653728
Netherlands,NLD,50,22.233542057014716
Netherlands,NLD,51,29.276103808058647
Netherlands,NLD,52,35.73663566232209
Netherlands,NLD,53,46.795203701151394
Netherlands,NLD,54,55.81666710124899
Netherlands,NLD,55,66.06039328458561
Netherlands,NLD,56,82.24082441508324
New Zealand,NZL,38,0.2068500461275603
New Zealand,NZL,39,0.2068500461275603
New Zealand,NZL,40,0.2068500461275603
New Zealand,NZL,41,0.2068500461275603
New Zealand,NZL,42,0.4137000922551206
New Zealand,NZL,43,0.4137000922551206
New Zealand,NZL,44,0.4137000922551206
New Zealand,NZL,45,0.8274001845102412
New Zealand,NZL,46,1.0342502306378014
New Zealand,NZL,47,1.0342502306378014
New Zealand,NZL,48,1.0342502306378014
New Zealand,NZL,49,1.0342502306378014
New Zealand,NZL,50,1.0342502306378014
New Zealand,NZL,51,1.0342502306378014
New Zealand,NZL,52,1.0342502306378014
New Zealand,NZL,53,1.2411002767653618
New Zealand,NZL,54,1.2411002767653618
New Zealand,NZL,55,1.2411002767653618
New Zealand,NZL,56,2.2753505074031635
Nigeria,NGA,38,0.004850773213977924
Nigeria,NGA,39,0.004850773213977924
Nigeria,NGA,40,0.004850773213977924
Nigeria,NGA,41,0.004850773213977924
Nigeria,NGA,42,0.004850773213977924
Nigeria,NGA,43,0.004850773213977924
Nigeria,NGA,44,0.004850773213977924
Nigeria,NGA,45,0.004850773213977924
Nigeria,NGA,46,0.004850773213977924
Nigeria,NGA,47,0.004850773213977924
Nigeria,NGA,48,0.009701546427955848
Nigeria,NGA,49,0.009701546427955848
Nigeria,NGA,50,0.009701546427955848
Nigeria,NGA,51,0.009701546427955848
Nigeria,NGA,52,0.009701546427955848
Nigeria,NGA,53,0.009701546427955848
Nigeria,NGA,54,0.009701546427955848
Nigeria,NGA,55,0.009701546427955848
Nigeria,NGA,56,0.009701546427955848
Norway,NOR,37,0.18349657494468039
Norway,NOR,38,0.7339862997787215
Norway,NOR,39,1.1009794496680823
Norway,NOR,40,2.7524486241702055
Norway,NOR,41,3.486434923948927
Norway,NOR,42,4.587414373617009
Norway,NOR,43,5.871890398229772
Norway,NOR,44,10.275808196902101
Norway,NOR,45,15.780705445242512
Norway,NOR,46,20.735112968748883
Norway,NOR,47,26.973996516868016
Norway,NOR,48,31.010921165650984
Norway,NOR,49,35.23134238937863
Norway,NOR,50,50.828551259676466
Norway,NOR,51,89.7298251479487
Norway,NOR,52,89.7298251479487
Norway,NOR,53,137.62243120851028
Norway,NOR,54,166.4313934748251
Norway,NOR,55,197.62581121542075
Norway,NOR,56,214.50749611033135
Oman,OMN,35,0.38837213818280675
Oman,OMN,36,0.7767442763656135
Oman,OMN,37,0.7767442763656135
Oman,OMN,38,1.1651164145484203
Oman,OMN,39,1.1651164145484203
Oman,OMN,40,1.1651164145484203
Oman,OMN,41,1.1651164145484203
Oman,OMN,42,1.1651164145484203
Oman,OMN,43,2.3302328290968406
Oman,OMN,44,2.9127910363710505
Oman,OMN,45,3.106977105462454
Oman,OMN,46,3.106977105462454
Oman,OMN,47,3.106977105462454
Oman,OMN,48,3.106977105462454
Oman,OMN,49,3.495349243645261
Oman,OMN,50,3.495349243645261
Oman,OMN,51,3.495349243645261
Oman,OMN,52,3.495349243645261
Oman,OMN,53,3.6895353127366644
Oman,OMN,54,3.8837213818280674
Oman,OMN,55,4.272093520010874
Oman,OMN,56,4.660465658193681
Pakistan,PAK,37,0.009598663835278406
Pakistan,PAK,38,0.009598663835278406
Pakistan,PAK,39,0.009598663835278406
Pakistan,PAK,40,0.01919732767055681
Pakistan,PAK,41,0.01919732767055681
Pakistan,PAK,42,0.023996659588196016
Pakistan,PAK,43,0.023996659588196016
Pakistan,PAK,44,0.023996659588196016
Pakistan,PAK,45,0.023996659588196016
Pakistan,PAK,46,0.023996659588196016
Pakistan,PAK,47,0.023996659588196016
Pakistan,PAK,48,0.028795991505835217
Pakistan,PAK,49,0.07678931068222725
Pakistan,PAK,50,0.07678931068222725
Pakistan,PAK,51,0.09118730643514486
Pakistan,PAK,52,0.09598663835278406
Pakistan,PAK,53,0.10078597027042327
Pakistan,PAK,54,0.13438129369389767
Pakistan,PAK,55,0.24956525971723856
Pakistan,PAK,56,0.897475068598531
Palestine,PSE,44,0.7515083241758913
Palestine,PSE,45,1.3151395673078097
Palestine,PSE,46,3.0060332967035652
Palestine,PSE,47,3.0060332967035652
Palestine,PSE,48,3.5696645398354834
Palestine,PSE,49,4.884804107143293
Palestine,PSE,50,5.636312431319184
Palestine,PSE,51,5.636312431319184
Palestine,PSE,52,5.824189512363158
Palestine,PSE,53,6.575697836539049
Palestine,PSE,54,7.139329079670967
Palestine,PSE,55,7.139329079670967
Palestine,PSE,56,7.3272061607149395
Panama,PAN,49,0.23313664371824971
Panama,PAN,50,1.8650931497459977
Panama,PAN,51,2.3313664371824974
Panama,PAN,52,3.263913012055496
Panama,PAN,53,6.294689380392742
Panama,PAN,54,6.294689380392742
Panama,PAN,55,10.024875679884738
Panama,PAN,56,16.08642841655923
Paraguay,PRY,48,0.14151617600649843
Paraguay,PRY,49,0.14151617600649843
Paraguay,PRY,50,0.7075808800324921
Paraguay,PRY,51,0.7075808800324921
Paraguay,PRY,52,0.7075808800324921
Paraguay,PRY,53,0.8490970560389905
Paraguay,PRY,54,0.8490970560389905
Paraguay,PRY,55,1.1321294080519875
Paraguay,PRY,56,1.273645584058486
Peru,PER,46,0.030019051891473438
Peru,PER,47,0.18011431134884065
Peru,PER,48,0.18011431134884065
Peru,PER,49,0.27017146702326095
Peru,PER,50,0.33020957080620783
Peru,PER,51,0.5103238821550484
Peru,PER,52,0.6604191416124157
Peru,PER,53,0.8405334529612564
Peru,PER,54,1.290819231333358
Peru,PER,55,2.1313526842946144
Peru,PER,56,2.581638462666716
Philippines,PHL,9,0.009115488093003065
Philippines,PHL,10,0.009115488093003065
Philippines,PHL,11,0.009115488093003065
Philippines,PHL,12,0.01823097618600613
Philippines,PHL,13,0.01823097618600613
Philippines,PHL,14,0.01823097618600613
Philippines,PHL,15,0.027346464279009195
Philippines,PHL,16,0.027346464279009195
Philippines,PHL,17,0.027346464279009195
Philippines,PHL,18,0.027346464279009195
Philippines,PHL,19,0.027346464279009195
Philippines,PHL,20,0.027346464279009195
Philippines,PHL,21,0.027346464279009195
Philippines,PHL,22,0.027346464279009195
Philippines,PHL,23,0.027346464279009195
Philippines,PHL,24,0.027346464279009195
Philippines,PHL,25,0.027346464279009195
Philippines,PHL,26,0.027346464279009195
Philippines,PHL,27,0.027346464279009195
Philippines,PHL,28,0.027346464279009195
Philippines,PHL,29,0.027346464279009195
Philippines,PHL,30,0.027346464279009195
Philippines,PHL,31,0.027346464279009195
Philippines,PHL,32,0.027346464279009195
Philippines,PHL,33,0.027346464279009195
Philippines,PHL,34,0.027346464279009195
Philippines,PHL,35,0.027346464279009195
Philippines,PHL,36,0.027346464279009195
Philippines,PHL,37,0.027346464279009195
Philippines,PHL,38,0.027346464279009195
Philippines,PHL,39,0.027346464279009195
Philippines,PHL,40,0.027346464279009195
Philippines,PHL,41,0.027346464279009195
Philippines,PHL,42,0.027346464279009195
Philippines,PHL,43,0.027346464279009195
Philippines,PHL,44,0.027346464279009195
Philippines,PHL,45,0.04557744046501532
Philippines,PHL,46,0.04557744046501532
Philippines,PHL,47,0.05469292855801839
Philippines,PHL,48,0.09115488093003064
Philippines,PHL,49,0.30081110706910114
Philippines,PHL,50,0.4466589165571502
Philippines,PHL,51,0.47400538083615934
Philippines,PHL,52,0.47400538083615934
Philippines,PHL,53,0.5833912379521962
Philippines,PHL,54,1.0118191783233401
Philippines,PHL,55,1.276168333020429
Philippines,PHL,56,1.7045962733915732
Poland,POL,43,0.026355856617920018
Poland,POL,44,0.026355856617920018
Poland,POL,45,0.026355856617920018
Poland,POL,46,0.13177928308960007
Poland,POL,47,0.1581351397075201
Poland,POL,48,0.2899144227971202
Poland,POL,49,0.4216937058867203
Poland,POL,50,0.5798288455942404
Poland,POL,51,1.1596576911884808
Poland,POL,52,1.291436974278081
Poland,POL,53,1.6867748235468811
Poland,POL,54,2.925500084589122
Poland,POL,55,3.9533784926880027
Poland,POL,56,3.9533784926880027
Portugal,PRT,42,0.19572510917301933
Portugal,PRT,43,0.19572510917301933
Portugal,PRT,44,0.6850378821055677
Portugal,PRT,45,0.880762991278587
Portugal,PRT,46,1.2722132096246257
Portugal,PRT,47,2.055113646316703
Portugal,PRT,48,2.93587663759529
Portugal,PRT,49,2.93587663759529
Portugal,PRT,50,4.012364738046896
Portugal,PRT,51,4.012364738046896
Portugal,PRT,52,4.012364738046896
Portugal,PRT,53,10.960606113689083
Portugal,PRT,54,10.960606113689083
Portugal,PRT,55,23.97632587369487
Portugal,PRT,56,32.3925055681347
Puerto Rico,PRI,53,0.8217809197810338
Puerto Rico,PRI,54,0.8217809197810338
Puerto Rico,PRI,55,0.8217809197810338
Puerto Rico,PRI,56,0.8217809197810338
Qatar,QAT,40,0.35819094944600394
Qatar,QAT,41,1.0745728483380117
Qatar,QAT,42,2.5073366461220274
Qatar,QAT,43,2.8655275955680315
Qatar,QAT,44,2.8655275955680315
Qatar,QAT,45,2.8655275955680315
Qatar,QAT,46,3.940100443906043
Qatar,QAT,47,4.298291393352047
Qatar,QAT,48,5.372864241690059
Qatar,QAT,49,6.44743709002807
Qatar,QAT,50,8.596582786704094
Qatar,QAT,51,93.84602875485302
Qatar,QAT,52,93.84602875485302
Qatar,QAT,53,93.84602875485302
Qatar,QAT,54,120.71034996330332
Qatar,QAT,55,143.63457072784757
Qatar,QAT,56,157.24582680679572
Reunion,REU,52,3.3462125335736657
Reunion,REU,53,5.577020889289443
Reunion,REU,54,6.692425067147331
Reunion,REU,55,10.038637600720998
Reunion,REU,56,10.038637600720998
Romania,ROU,37,0.05157733283502753
Romania,ROU,38,0.05157733283502753
Romania,ROU,39,0.15473199850508257
Romania,ROU,40,0.15473199850508257
Romania,ROU,41,0.15473199850508257
Romania,ROU,42,0.15473199850508257
Romania,ROU,43,0.20630933134011012
Romania,ROU,44,0.20630933134011012
Romania,ROU,45,0.30946399701016514
Romania,ROU,46,0.36104132984519266
Romania,ROU,47,0.6705053268553578
Romania,ROU,48,0.7736599925254128
Romania,ROU,49,0.7736599925254128
Romania,ROU,50,1.289433320875688
Romania,ROU,51,2.475711976081321
Romania,ROU,52,2.475711976081321
Romania,ROU,53,3.300949301441762
Romania,ROU,54,6.344011938708386
Romania,ROU,55,8.14921858793435
Romania,ROU,56,8.14921858793435
Russia,RUS,11,0.013909478587755616
Russia,RUS,12,0.013909478587755616
Russia,RUS,13,0.013909478587755616
Russia,RUS,14,0.013909478587755616
Russia,RUS,15,0.013909478587755616
Russia,RUS,16,0.013909478587755616
Russia,RUS,17,0.013909478587755616
Russia,RUS,18,0.013909478587755616
Russia,RUS,19,0.013909478587755616
Russia,RUS,20,0.013909478587755616
Russia,RUS,21,0.013909478587755616
Russia,RUS,22,0.013909478587755616
Russia,RUS,23,0.013909478587755616
Russia,RUS,24,0.013909478587755616
Russia,RUS,25,0.013909478587755616
Russia,RUS,26,0.013909478587755616
Russia,RUS,27,0.013909478587755616
Russia,RUS,28,0.013909478587755616
Russia,RUS,29,0.013909478587755616
Russia,RUS,30,0.013909478587755616
Russia,RUS,31,0.013909478587755616
Russia,RUS,32,0.013909478587755616
Russia,RUS,33,0.013909478587755616
Russia,RUS,34,0.013909478587755616
Russia,RUS,35,0.013909478587755616
Russia,RUS,36,0.013909478587755616
Russia,RUS,37,0.013909478587755616
Russia,RUS,38,0.013909478587755616
Russia,RUS,39,0.013909478587755616
Russia,RUS,40,0.013909478587755616
Russia,RUS,41,0.013909478587755616
Russia,RUS,42,0.020864217881633423
Russia,RUS,43,0.020864217881633423
Russia,RUS,44,0.020864217881633423
Russia,RUS,45,0.027818957175511232
Russia,RUS,46,0.04868317505714466
Russia,RUS,47,0.04868317505714466
Russia,RUS,48,0.04868317505714466
Russia,RUS,49,0.04868317505714466
Russia,RUS,50,0.04868317505714466
Russia,RUS,51,0.13909478587755617
Russia,RUS,52,0.23646113599184548
Russia,RUS,53,0.23646113599184548
Russia,RUS,54,0.23646113599184548
Russia,RUS,55,0.4381485755143019
Russia,RUS,56,0.6467907543306362
Rwanda,RWA,55,0.3820534809160084
Rwanda,RWA,56,0.5348748732824117
Saint Lucia,LCA,55,5.518672428160682
Saint Lucia,LCA,56,11.037344856321363
Saint Vincent and the Grenadines,VCT,52,9.028774704984787
Saint Vincent and the Grenadines,VCT,53,9.028774704984787
Saint Vincent and the Grenadines,VCT,54,9.028774704984787
Saint Vincent and the Grenadines,VCT,55,9.028774704984787
Saint Vincent and the Grenadines,VCT,56,9.028774704984787
Saudi Arabia,SAU,42,0.02881043998151522
Saudi Arabia,SAU,43,0.02881043998151522
Saudi Arabia,SAU,44,0.05762087996303044
Saudi Arabia,SAU,45,0.23048351985212176
Saudi Arabia,SAU,46,0.23048351985212176
Saudi Arabia,SAU,47,0.31691483979666746
Saudi Arabia,SAU,48,0.4321565997227283
Saudi Arabia,SAU,49,0.4321565997227283
Saudi Arabia,SAU,50,0.5762087996303045
Saudi Arabia,SAU,51,0.6050192396118197
Saudi Arabia,SAU,52,0.6050192396118197
Saudi Arabia,SAU,53,1.7862472788539436
Saudi Arabia,SAU,54,2.967475318096068
Saudi Arabia,SAU,55,2.967475318096068
Saudi Arabia,SAU,56,3.8317885175415243
Senegal,SEN,42,0.058139014336732096
Senegal,SEN,43,0.058139014336732096
Senegal,SEN,44,0.23255605734692839
Senegal,SEN,45,0.23255605734692839
Senegal,SEN,46,0.23255605734692839
Senegal,SEN,47,0.23255605734692839
Senegal,SEN,48,0.23255605734692839
Senegal,SEN,49,0.23255605734692839
Senegal,SEN,50,0.23255605734692839
Senegal,SEN,51,0.23255605734692839
Senegal,SEN,52,0.581390143367321
Senegal,SEN,53,0.581390143367321
Senegal,SEN,54,1.2209193010713741
Senegal,SEN,55,1.5116143727550346
Senegal,SEN,56,1.5697533870917666
Serbia,SRB,45,0.11489047146683652
Serbia,SRB,46,0.11489047146683652
Serbia,SRB,47,0.11489047146683652
Serbia,SRB,48,0.11489047146683652
Serbia,SRB,49,0.11489047146683652
Serbia,SRB,50,1.3786856576020383
Serbia,SRB,51,2.182918957869894
Serbia,SRB,52,2.182918957869894
Serbia,SRB,53,3.561604615471932
Serbia,SRB,54,4.710509330140297
Serbia,SRB,55,4.710509330140297
Serbia,SRB,56,8.042333002678557
Seychelles,SYC,55,20.809056101215244
Seychelles,SYC,56,41.61811220243049
Singapore,SGP,3,0.16849049199729133
Singapore,SGP,4,0.5054714759918739
Singapore,SGP,5,0.6739619679891653
Singapore,SGP,6,0.6739619679891653
Singapore,SGP,7,1.1794334439810392
Singapore,SGP,8,1.1794334439810392
Singapore,SGP,9,1.6849049199729131
Singapore,SGP,10,2.1903763959647873
Singapore,SGP,11,2.695847871956661
Singapore,SGP,12,3.032828855951244
Singapore,SGP,13,3.032828855951244
Singapore,SGP,14,3.032828855951244
Singapore,SGP,15,4.043771807934991
Singapore,SGP,16,4.717733775924157
Singapore,SGP,17,5.05471475991874
Singapore,SGP,18,5.560186235910614
Singapore,SGP,19,6.739619679891653
Singapore,SGP,20,7.245091155883527
Singapore,SGP,21,7.582072139878109
Singapore,SGP,22,7.9190531238726924
Singapore,SGP,23,8.424524599864567
Singapore,SGP,24,9.772448535842896
Singapore,SGP,25,11.288862963818518
Singapore,SGP,26,12.131315423804976
Singapore,SGP,27,12.63678689979685
Singapore,SGP,28,12.973767883791432
Singapore,SGP,29,13.647729851780598
Singapore,SGP,30,14.153201327772472
Singapore,SGP,31,14.321691819769763
Singapore,SGP,32,14.490182311767054
Singapore,SGP,33,14.995653787758927
Singapore,SGP,34,14.995653787758927
Singapore,SGP,35,15.164144279756218
Singapore,SGP,36,15.33263477175351
Singapore,SGP,37,15.669615755748094
Singapore,SGP,38,16.175087231739965
Singapore,SGP,39,16.51206821573455
Singapore,SGP,40,17.186030183723716
Singapore,SGP,41,17.85999215171288
Singapore,SGP,42,18.196973135707463
Singapore,SGP,43,18.533954119702045
Singapore,SGP,44,18.533954119702045
Singapore,SGP,45,19.713387563683085
Singapore,SGP,46,21.903763959647872
Singapore,SGP,47,23.2516878956262
Singapore,SGP,48,25.2735737995937
Singapore,SGP,49,26.95847871956661
Singapore,SGP,50,27.96942167155036
Singapore,SGP,51,29.991307575517855
Singapore,SGP,52,31.507722003493477
Singapore,SGP,53,33.69809839945827
Singapore,SGP,54,35.71998430342576
Singapore,SGP,55,40.94318955534179
Singapore,SGP,56,40.94318955534179
Slovakia,SVK,46,0.18343911655721468
Slovakia,SVK,47,0.550317349671644
Slovakia,SVK,48,0.9171955827860734
Slovakia,SVK,49,1.2840738159005027
Slovakia,SVK,50,1.2840738159005027
Slovakia,SVK,51,1.8343911655721468
Slovakia,SVK,52,3.852221447701508
Slovakia,SVK,53,5.50317349671644
Slovakia,SVK,54,8.071321128517445
Slovakia,SVK,55,11.189786109990095
Slovakia,SVK,56,13.207616392119457
Slovenia,SVN,44,0.48029470883334013
Slovenia,SVN,45,2.881768253000041
Slovenia,SVN,46,4.322652379500061
Slovenia,SVN,47,5.763536506000082
Slovenia,SVN,48,7.684715341333442
Slovenia,SVN,49,11.046778303166823
Slovenia,SVN,50,14.889135973833545
Slovenia,SVN,51,27.376798403500388
Slovenia,SVN,52,27.376798403500388
Slovenia,SVN,53,67.72155394550096
Slovenia,SVN,54,67.72155394550096
Slovenia,SVN,55,105.1845412345015
Slovenia,SVN,56,121.51456133483505
Somalia,SOM,56,0.06209184700519224
South Africa,ZAF,45,0.017029616324958047
South Africa,ZAF,46,0.017029616324958047
South Africa,ZAF,47,0.034059232649916095
South Africa,ZAF,48,0.05108884897487414
South Africa,ZAF,49,0.11920731427470632
South Africa,ZAF,50,0.11920731427470632
South Africa,ZAF,51,0.2213850122244546
South Africa,ZAF,52,0.2895034775242868
South Africa,ZAF,53,0.2895034775242868
South Africa,ZAF,54,0.6471254203484058
South Africa,ZAF,55,0.8685104325728604
South Africa,ZAF,56,1.055836212147399
South Korea,KOR,0,0.019414846241698334
South Korea,KOR,1,0.019414846241698334
South Korea,KOR,2,0.019414846241698334
South Korea,KOR,3,0.03882969248339667
South Korea,KOR,4,0.03882969248339667
South Korea,KOR,5,0.03882969248339667
South Korea,KOR,6,0.07765938496679334
South Korea,KOR,7,0.07765938496679334
South Korea,KOR,8,0.07765938496679334
South Korea,KOR,9,0.07765938496679334
South Korea,KOR,10,0.21356330865868167
South Korea,KOR,11,0.23297815490038
South Korea,KOR,12,0.29122269362547504
South Korea,KOR,13,0.29122269362547504
South Korea,KOR,14,0.31063753986717335
South Korea,KOR,15,0.34946723235057003
South Korea,KOR,16,0.4465414635590617
South Korea,KOR,17,0.46595630980076
South Korea,KOR,18,0.46595630980076
South Korea,KOR,19,0.524200848525855
South Korea,KOR,20,0.524200848525855
South Korea,KOR,21,0.5436156947675533
South Korea,KOR,22,0.5436156947675533
South Korea,KOR,23,0.5436156947675533
South Korea,KOR,24,0.5436156947675533
South Korea,KOR,25,0.5436156947675533
South Korea,KOR,26,0.5630305410092517
South Korea,KOR,27,0.5824453872509501
South Korea,KOR,28,0.6018602334926484
South Korea,KOR,29,0.990157158326615
South Korea,KOR,30,2.019144009136627
South Korea,KOR,31,3.96062863330646
South Korea,KOR,32,6.717536799627624
South Korea,KOR,33,11.687737437502397
South Korea,KOR,34,14.81352768241583
South Korea,KOR,35,18.968304778139274
South Korea,KOR,36,24.4821211107816
South Korea,KOR,37,34.28661846283926
South Korea,KOR,38,45.372495666849005
South Korea,KOR,39,61.15676566134975
South Korea,KOR,40,72.53386555898497
South Korea,KOR,41,81.77533237003338
South Korea,KOR,42,93.42424011505238
South Korea,KOR,43,103.44230077576873
South Korea,KOR,44,111.9460034296326
South Korea,KOR,45,122.00289378283233
South Korea,KOR,46,131.38026451757264
South Korea,KOR,47,138.5055130882759
South Korea,KOR,48,143.32039495621711
South Korea,KOR,49,145.8637398138796
South Korea,KOR,50,150.5621326043706
South Korea,KOR,51,152.7754250759242
South Korea,KOR,52,154.911058162511
South Korea,KOR,53,156.98844671037273
South Korea,KOR,54,158.4639750247418
South Korea,KOR,55,159.90067364662747
South Korea,KOR,56,161.53152073093014
Spain,ESP,11,0.021524253345713795
