country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Serbia,Europe,https://cdn2.iconfinder.com/data/icons/world-flag-icons/256/Flag_of_Serbia.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Seychelles,Africa,https://cdn.countryflags.com/thumbs/seychelles/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sierra Leone,Africa,https://cdn.countryflags.com/thumbs/sierra-leone/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","",50000,80000,80000,70000,70000,70000,70000,70000,70000,70000,70000,49000,24500,56000,21000,58000,69000,69000,81000,81000,69000,69000,69000,70000,70000,70000,70000,70000,70000,76000,77000,77000,77000,77261,78268,77360,77896,78432
Singapore,Asia & the Pacific,https://cdn.countryflags.com/thumbs/singapore/flag-button-round-250.png,"","","","","",550,540,455,500,500,1500,3740,2600,2060,1820,2520,2370,1900,1800,1870,1570,1460,960,700,370,185,60,68,47,50,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
Slovakia,Europe,https://cdn.countryflags.com/thumbs/slovakia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Slovenia,Europe,https://cdn.countryflags.com/thumbs/slovenia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/solomon-islands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,Africa,https://cdn.countryflags.com/thumbs/somalia/flag-button-round-250.png,116792,128842,117338,90595,149708,238683,326882,276790,393391,450400,463000,407500,444500,400000,385000,333300,320000,311500,265000,419500,378200,483200,449700,342300,443500,250000,390000,450000,450000,240000,290000,280000,180000,200000,200000,210000,180000,190000,210000,220000,200000,210000,230000,200000,150000,200000,200000,200000,230000,230000,230000,220000,220000,210921,208821,209699,209495,209291
South Africa,Africa,https://cdn.countryflags.com/thumbs/south-africa/flag-button-round-250.png,8513000,9751000,9939000,10661000,8406000,14102760,16913456,13719694,14787864,12143897,16751114,16804640,15453687,16895328,16813536,19220608,19009024,18931776,18412000,14062204,19532128,19339488,13422876,22356000,18803008,18252000,21021008,19811008,18587000,18083488,20077969,12955409,11244445,15683277,16713650,20950896,22154776,22930324,21223100,23876162,21156536,23012554,20418932,19094760,21052266,20278603,19723916,19255404,18655088,16015649,16800277,17278000,20032969,17755537,14861401,15074610,17388177,19301688
South Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/south-korea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Sudan,Africa,https://www.worldatlas.com/r/w728-h425-c728x425/upload/b1/9f/c9/ss-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Spain,Europe,https://cdn.countryflags.com/thumbs/spain/flag-button-round-250.png,318000,337000,345000,342000,435000,431000,424000,406870,458000,410000,443000,342500,332300,321000,273000,280000,305000,287000,317000,350000,237000,274000,239000,241000,263000,224000,211469,192927,176961,171100,165087,167418,150870,138507,100863,51125,74650,110505,124000,106178,85845,78604,83349,66810,43405,16425,522,0,147,220,100,285,390,258,311,480,1100,1091
Sri Lanka,Asia & the Pacific,https://cdn.countryflags.com/thumbs/sri-lanka/flag-button-round-250.png,117000,112000,129000,155000,150000,132000,160000,135000,145000,160000,200000,200000,160000,190000,265000,210000,310000,310000,335000,356000,350000,350000,375000,578240,754100,737393,659696,839000,793400,820000,850824,731108,809733,1528840,1272974,1448303,1382219,946247,1021350,1065520,1005850,963050,1015480,990430,991550,1136600,782510,799450,919530,914850,729010,673470,960270,960392,718685,815312,654522,644785
Sudan,Africa,https://cdn.countryflags.com/thumbs/sudan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6172671,6797900,5807500,5544272,5519320,5826319,5902741
Suriname,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/suriname/flag-button-round-250.png,138782,153982,186641,153471,241167,250677,240704,230000,220000,225000,195000,210000,159700,146417,159543,146700,135325,119760,164060,146339,146327,125391,128823,130625,118225,110967,48786,50000,65000,65000,70000,70000,70000,90000,120000,90000,120000,70000,90000,120000,120000,120000,70000,70000,70000,120000,120000,120100,120100,120000,120000,120100,120100,120000,121628,124742,124643,125973
Swaziland,Africa,https://cdn.countryflags.com/thumbs/swaziland/flag-button-round-250.png,617327,584014,703075,861821,1013592,1301259,1355962,1326297,1428809,1735835,1480711,1579700,1548600,1751400,1892300,1929259,1992274,2242378,2195887,2782339,3249700,3479059,3562318,3586355,3386060,4084303,3869662,3689522,3797318,3841798,3941200,3884600,3647200,3786160,3439752,3845546,3693967,3886710,4323000,3884600,4000000,4600000,4600000,4800000,5200000,5000000,5000000,5000000,5000000,5109864,5288411,5363066,5437919,5437639,5498479,5510688,5553417,5596146
Sweden,Europe,https://cdn.countryflags.com/thumbs/sweden/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,3100,2100,5200,2350,1430,852,925,835,610,1375,1090,1380,393,377,345,200,200,160,45,100,100,189,100,200,150,245,170,30,40,40,40,45,45,45,50,50,55,0,0,0,0,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,8147894,6386314,6755029,7004854,9728700,9169770,7001630,8547400,7241520,6245958,8163416,7369093,7764166,9145997,7898424,8980645,11300858,8277383,9678369,9170581,8711599,8604381,7482834,6951028,7162107,6264304,5448497,6998396,6850546,5830923,4796722,5857553,4803310,5503571,4861810,4384248,4112389,3766023,3405490,3018730,2302989,2095731,1804300,1195050,940212,714257,780917,765502,664272,712483,688560,577517,533638,542169,664911,573445,501705,621871
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,387370,503340,631092,770322,843520,890940,933520,1029840,1141180,1089630,1190700,1106510,1155400,1157000,1177000,1280000,1340000,1347000,1765000,1475000,1370000,1380000,1370000,1410000,1210000,1210000,1260000,1300000,1320000,1320000,1420000,1410000,1371000,1467000,1284000,1369000,1298000,983900,1268900,1355000,1500000,1750000,2000000,2000000,2300000,2480000,2440000,2500000,2700000,2800825,3021314,2716619,2992177,2800000,2867502,2998279,3012771,3051792
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,2000000,1980000,1695000,2387000,3913000,3045000,2535000,2379000,4399000,5102000,6586000,5926000,9513000,13338800,14592300,19909744,26094448,18941216,20560528,12826662,19853664,30200000,24407408,23869488,25055024,24093168,24449936,27191184,36668000,33561000,40948517,47953605,40289117,37822874,50597340,57973530,56393460,43464950,50331567,54052125,49562886,60012977,74258521,64995741,49586360,47658097,64365482,73501611,66816446,68807800,95950416,98400465,100095580,103697005,94138465,90220174,101870298,104360867
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trinidad & T.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,2517954,2136204,2417149,2294827,2544069,2321459,2185100,2469489,2484096,2610173,2349221,2576383,2006200,1974546,1737225,2321380,1891000,1550000,1682551,1709551,1289521,1220009,1005900,879200,1029800,1165300,1104365,1244430,1224402,1478413,1300900,1292300,1210760,1397780,1326000,1404080,1417860,1056855,1254925,1373346,1029339,1338934,873855,535000,420000,860000,810000,"","","","","","","","","","",""
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,1211000,1310000,1520000,1550000,1480000,1600000,1650000,1672000,1650000,1750000,1720000,1550000,1223200,720000,464760,563316,634120,430000,350000,340000,360000,380000,380000,380000,380000,380000,380000,400000,510000,610000,845000,960000,950000,950000,1150000,1450000,1600000,1550000,1420150,1476215,1542599,1850000,2150000,2350000,2350000,2450000,2350000,2750000,3300000,3550000,3250000,3300000,3350000,3415725,3768018,3764666,3870738,3976810
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.K,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,17787104,18178096,21851344,22727680,21466688,22239520,24177248,22520752,20515872,21768688,21928352,25702224,23429744,22806512,25713104,25509904,24339632,23583952,24069296,24460288,24864128,27006752,25547104,24802304,25594304,27498000,26506000,27128000,26695008,25524000,27444000,27545008,28214000,28058000,27938000,26727000,28751000,31486000,32022700,36114000,34587000,35553000,33858000,29013000,26606000,29564000,27750600,25041020,27607450,24820574,26511598,29235840,27905910,27600190,29140590,29136968,30153015,31335984
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,105102,151733,177137,199830,204731,184123,136485,105550,126225,160662,230148,227480,327132,239931,375651,326224,621879,475399,322640,447981,420222,479730,551045,551755,586149,637115,599729,494714,598834,682800,465100,517100,279900,216200,201800,190200,208240,167228,137800,149500,176500,187700,116200,154200,172200,144519,293200,334100,296500,313300,420000,368000,368000,482000,443000,367700,347700,350544
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,2519028,2632476,2813223,3227409,3704424,4034353,4185940,3727572,4251695,4908737,5152106,5736436,5240675,5856497,5486162,6000599,5356457,4828402,4769354,4986518,4531369,5371624,4815887,4757379,5673165,7361059,8035972,8332537,7808761,6618905,6911280,7349498,7200651,6521848,6148412,6424319,6428958,8111023,8501109,8831523,8862621,8525815,9950078,8814248,9654393,9322937,9690791,8701047,8134111,6842180,6716379,7301702,7055102,6483755,5569497,3331252,3600000,4166916
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,1415900,1480000,1600000,1730000,1845400,1568700,1300000,1000000,886300,1052100,1100000,1260000,1300000,1450000,1956100,2986400,2816800,2732100,3490900,4359800,3964400,4576900,5689500,6566600,5559700,4966400,5467400,5699600,5344600,5405600,6130900,6437000,6082700,7550100,10711100,11430300,11920900,14099389,17760300,15044300,14656900,17120000,16854700,15649300,14948700,16719500,17396700,16145500,15608300,16161700,17539572,19015231,20128588,19822851,18337227,16313145,18356398,17945204
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,5000,5000,5000,5000,5000,5000,5000,5000,5000,4500,4000,3000,2000,1000,500,500,500,500,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,"","","","","","","",181204,256701,321586,330737,397363,487693,570243,768153,779611,691369,774811,887515,919717,893178,1010473,1086165,1178516,1207262,1173660,1241327,1321838,1136963,1126540,1150000,1300000,1220040,1311000,1310000,1400000,1500000,1550000,1650000,1600000,2000000,2300000,2300000,2350000,2300000,2450000,2430000,2050000,3200000,3500000,3500000,3900000,4000000,4024107,4107225,4205389,4333084,4460780
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,335384,605724,820363,1298628,1525423,1900000,1422000,1363000,1665000,1760000,1625000,1795000,1806000,2314000,2628000,2112000,3087000,2635000,2555000,2528000,3551000,3587000,3438000,3459000,3480000,4135000,3338741,3198787,3670522,3092890,3236412,1302094,538000,3419748,3773000,3600000,4651000,4811000,4657000,4227500,4630000,3667463,4533000,4121000,3530210,3681784,2897149,2582200,2338300,2692000,3058000,3929056,3960000,3856000,3348000,3483000,3452116,3305073
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,447977522,436872640,439927902,480849768,531297486,531492823,518890895,506091880,538255737,608616105,582105426,569105570,600227145,648516497,655815792,687207538,734858286,774416858,770245178,734489200,799604214,907067880,903684353,929768246,933213589,934719186,990319251,992982513,1017998783,1052997497,1086955621,1107576853,1020881319,1084097363,1163366858,1218890125,1246425310,1263674263,1282128475,1252668856,1257665353,1326773955,1371880978,1333138427,1306307695,1417376025,1605136205,1721251508,1677610596,1682839957,1794120501,1831008220,1901868866,1885955643,1875060932,1874611396,1851333716,1907024730
