country,category,url,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28,Mar 29,Mar 30,Mar 31,Apr 01,Apr 02,Apr 03,Apr 04,Apr 05,Apr 06,Apr 07,Apr 08,Apr 09,Apr 10,Apr 11,Apr 12,Apr 13,Apr 14,Apr 15,Apr 16,Apr 17,Apr 18,Apr 19,Apr 20,Apr 21,Apr 22,Apr 23,Apr 24,Apr 25,Apr 26,Apr 27,Apr 28,Apr 29,Apr 30
Spain,Europe,https://cdn.countryflags.com/thumbs/spain/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",19.896,"","","","","","","","","",22.148,"","","","","","",28.898
Sri Lanka,Asia & the Pacific,https://cdn.countryflags.com/thumbs/sri-lanka/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sudan,Africa,https://cdn.countryflags.com/thumbs/sudan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Suriname,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/suriname/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Swaziland,Africa,https://cdn.countryflags.com/thumbs/swaziland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sweden,Europe,https://cdn.countryflags.com/thumbs/sweden/flag-button-round-250.png,0.139,"","","","","","",0.564,"","","","","","",1.456,"","","","","","",2.475,"","","","","","",3.693,"","","","","","",5.446,"","","","","","",7.416,"","","","","","",9.397,"","","","","","",11.833,"","","",""
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,0.251,0.298,0.366,0.451,0.528,0.64,0.724,0.809,0.991,1.234,1.535,2.067,2.601,3.175,3.496,4.096,5.128,6.309,7.412,8.35,9.068,9.486,10.189,10.86,11.711,12.667,13.487,14.156,14.549,15.033,15.814,16.595,17.42,18.239,18.86,19.286,19.744,20.497,21.275,21.982,22.469,22.802,23.082,23.338,23.818,24.455,25.047,25.584,26.026,26.29,26.669,27.236,27.78,28.305,28.865,29.342,29.62,30.044,30.682,31.357,31.916
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,"","","","","",0.569,0.582,0.594,0.614,0.629,0.647,0.676,0.694,0.71,0.723,0.753,0.79,0.84,0.898,0.955,1.0,1.033,1.081,1.119,1.156,1.197,1.234,1.256,1.292,1.335,1.374,1.416,1.451,1.488,1.524,1.563,1.638,1.709,1.777,1.843,1.908,1.954,1.982,2.038,2.089,2.129,2.167,2.202,2.226,2.252,2.329,2.387,2.435,2.478,2.513,2.539,2.559,2.59,2.619,2.639,2.659
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,"","",0.053,0.056,0.058,0.061,0.063,0.065,0.067,0.069,0.075,0.079,0.082,"",0.094,0.101,"",0.117,0.125,0.139,0.148,0.157,0.169,0.187,0.201,0.219,0.236,0.246,0.255,0.268,0.288,0.301,0.322,0.339,0.351,0.359,0.37,0.388,0.411,0.438,0.458,0.47,0.484,0.498,0.508,0.523,0.537,"","",0.586,0.605,0.631,"","","",0.741,0.763,0.795,0.83,0.889,0.951
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trinidad & Tobago,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,"","","","","","","","","",0.002,0.008,0.012,0.018,0.02,0.026,0.032,0.038,0.045,0.052,0.063,0.074,0.085,0.097,0.116,0.142,0.166,0.228,0.273,0.311,0.348,0.395,0.452,0.503,0.566,0.622,0.671,0.718,0.769,0.827,0.875,0.925,0.973,1.023,1.072,1.134,1.201,1.261,1.319,1.384,1.486,1.56,1.596,1.642,1.679,1.727,1.761,1.784,1.817,1.867,1.942,1.991
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,"","","","","","","","","","","","","","","","","",0.119,0.142,0.186,0.221,0.241,0.285,0.332,0.391,0.478,0.567,0.658,0.776,0.913,1.096,1.266,1.489,1.68,1.913,2.151,2.405,2.714,2.938,3.277,3.643,4.036,4.459,4.868,5.26,5.664,6.144,6.621,7.101,7.521,7.991,8.459,8.904,9.39,9.844,10.298,10.656,10.895,11.242,11.757,12.255
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.069,0.072,0.077,0.084,0.094,"",0.11,0.124,0.146,0.168,0.194,0.218,0.243,0.275,0.3,0.323,0.351,0.38,0.414,0.444,0.488,0.544,0.596,0.64,0.685
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.471,0.538,"","",0.804,"","",0.979,1.077,"",1.306,"","","",1.653,"","",2.044,2.138,2.257,2.39,2.558
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.K,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,0.173,0.199,0.205,0.245,0.266,0.3,0.316,0.346,0.368,0.387,0.405,0.438,0.483,0.556,0.593,0.65,0.743,0.828,0.952,0.987,1.073,1.154,1.237,1.332,1.429,1.545,1.676,1.779,1.882,1.988,2.109,2.253,2.404,2.56,2.698,2.88,3.076,3.14,3.428,3.586,3.78,3.971,4.16,4.282,4.457,4.622,4.826,5.031,5.259,5.494,5.687,5.858,6.057,6.273,6.544,7.628,8.005,8.393,8.829,9.321,10.125
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,"","","","","","",0.011,0.014,0.019,0.027,0.038,0.054,0.081,0.095,0.118,0.171,0.218,0.293,0.375,0.485,0.62,0.755,0.927,1.134,1.387,1.69,2.002,2.317,2.585,2.94,3.276,3.601,3.957,4.357,5.048,5.409,5.865,6.326,6.763,7.264,7.74,8.159,8.587,8.989,9.444,9.857,10.346,10.824,11.254,11.757,12.203,12.651,13.602,14.182,14.882,15.702,16.325,16.901,17.51,18.206,18.899
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",0.842,0.9,0.986,1.099,1.183,1.285,1.378,1.458,1.499,1.55,1.649,1.778,1.974,2.158,2.336,2.526,2.659,2.858,3.008,3.235,3.382,3.592,3.692,"",3.856,4.008,4.183,4.359,4.558,4.749,4.912,5.039,5.222,5.474
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,"",0.018,0.018,"",0.02,0.021,"","",0.027,"",0.046,0.047,0.049,0.054,0.077,0.077,0.1,0.154,"",0.161,"",0.176,"",0.25,0.314,0.328,0.368,"","","","",0.693,0.752,0.775,"","",0.969,1.095,1.131,1.174,1.221,1.252,"","",1.364,1.397,"","","",1.678,"",1.85,"",1.944,"",2.179,2.188,2.196,"",2.681,""
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,"","","","","","","","","","","","","","",0.001,"","","","","","","",0.001,"",0.007,0.011,0.013,"",0.013,0.016,0.018,"",0.021,0.022,0.023,0.024,0.025,0.026,0.028,0.029,0.031,0.037,0.038,0.041,0.045,0.048,0.087,0.168,0.177,0.192,0.223,0.28,0.336,0.367,0.383,0.408,0.43,0.46,0.49,0.514,0.559
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
