country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Suriname,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/suriname/flag-button-round-250.png,3587,8937,10253,6887,9244,10029,11134,9077,11809,9816,10030,11575,11600,9900,9500,9000,10200,4780,7048,8756,9375,7717,8673,8659,9560,9550,11161,10013,12638,13405,13335,14130,15530,15132,14252,10335,11854,11165,10264,9817,10445,11335,13037,12400,13039,13610,13651,13454,12709,15138,16118,15566,17502,14599,10455,10340,19145,19131
Swaziland,Africa,https://cdn.countryflags.com/thumbs/swaziland/flag-button-round-250.png,15000,15000,16500,16500,17500,18000,28000,35000,42000,50000,50000,53000,55000,50000,50000,50000,48000,44000,43000,45000,50000,54000,48000,47000,45000,50000,42000,40000,25000,35000,33000,35000,23000,48160,28574,32874,33214,31218,35000,36000,36664,38000,41000,42000,40000,39000,40000,38000,36000,42500,43000,45000,42499,42567,43337,43449,43812,44184
Sweden,Europe,https://cdn.countryflags.com/thumbs/sweden/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,2700,2800,2700,2400,2700,4600,4700,2999,5565,4304,8971,8363,14265,16251,14752,21671,24530,21124,31579,34973,39438,44936,50600,59800,38515,81200,105089,136184,154900,171000,202247,154000,233150,341100,303086,372521,236000,438960,356551,407066,464894,427148,398800,495500,452600,554100,602930,657700,689751,668900,733960,542207,792227,693046,762679,799964,794942,818094
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,2607,3404,4974,5167,5787,10033,13113,20060,23268,36111,50717,70740,82495,90200,86900,96000,92100,93400,99700,113856,90499,125120,124541,119217,142991,131836,224126,233756,220768,209163,190868,166557,140281,110268,112798,101986,109963,111447,121398,126631,135639,142681,204575,211409,193847,228225,192910,254125,231549,185289,178829,162345,160496,162533,139494,131329,153966,142397
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1000,1000,1000,1000,1000,500,600,400,600,600,900,700,1200,1000,1100,1300,1600,1700,1800,1700,1733,1744,1726
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7000,12000,15000,18000,25000,30000,35000,50000,65000,85000,100000,130000,175000,200000,240000,290000,315000,360024,321675,332233,337977,450000,373403
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,125000,125000,125000,125000,125000,137500,137500,137500,137500,137500,150000,150000,150000,150000,150000,175000,175000,175000,175000,175000,187500,133000,187700,133000,238300,259000,280000,277300,351500,300000,312532,325000,318238,318289,317316,315000,317463,320000,321202,325000,331404,340000,346771,350000,362202,373074,383079,393664,399838,414464,425000,450000,460000,472919,478601,491915,504170,516426
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",211,1201,683,1223,728,413,210,300,400,600,747,959,1112,1260,1451,1689,1689,1689,1657,1696,1739,1767,1894,1882,1930,1981
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,6000,6000,6000,6000,6000,7000,7200,7400,7600,7800,8000,8200,8400,8800,8900,9000,9000,9000,9500,11000,11000,11000,11500,11000,11500,12000,12000,12000,12000,10839,12265,12311,12100,12113,12125,12137,12150,12162,12175,12185,12198,12212,12226,12241,12200,12500,13000,13500,14000,13800,14000,14500,14044,14106,14685,14915,15105,15296
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,1000,1000,1016,2000,2000,2000,2000,2000,2000,2000,2000,2000,2100,2200,2300,2400,2500,2500,2500,2500,2500,2450,2700,2750,2700,2700,2700,2700,2700,1000,788,745,701,655,500,574,545,453,230,690,1000,952,896,912,923,1100,1150,975,943,910,875,750,839,894,736,669,633,679
Trinidad & T.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,17000,18000,13154,17645,19232,19414,19459,19000,14969,17826,10795,15000,8106,12098,12000,13400,6600,7100,7100,6700,6700,6800,6800,6800,6800,6800,6800,6800,7500,9072,13095,9303,11260,15965,14906,7140,6785,4193,6169,3878,1675,4987,4000,4000,3500,3500,3500,4000,3800,3233,2850,2725,2695,2841,2658,2174,2242,2242
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,62500,64400,43400,60000,62000,51600,75900,43000,66400,64100,43500,74500,46000,70000,88500,104300,90600,120100,106400,92100,140700,93000,81200,129000,122000,151000,147000,120000,144000,123200,117300,98400,156000,104900,101000,114000,101000,121500,104500,115000,110000,106000,95000,94700,101400,126500,104100,142500,115500,136700,139400,145000,130000,121500,146500,111700,186900,144499
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,177836,188051,257380,252900,300000,310000,380000,476000,414100,445000,460000,466600,470000,500000,540000,545000,650000,656000,680000,679000,675000,656000,730000,761000,505000,750000,700000,740000,740000,735000,830000,820000,840000,920000,842000,890000,740000,970000,1100000,1070000,1250000,1250000,1250000,1300000,1445000,1535806,1426965,1427156,1689921,1710500,1730146,1661111,1781258,1779675,1816798,1850000,1950000,1900000
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.K,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,4583450,5480200,4070500,3542530,4698890,5447640,7190068,4934174,7168659,7278428,7459320,7472656,8833613,8514791,9294059,9519000,9567170,8659990,8309810,10733810,9513600,6895000,8635000,6570000,6095000,6782000,6982000,7757000,8118000,7026000,7120000,8082000,9972000,9370000,10371000,10366000,11514000,12401000,8912180,11790680,11086700,11225500,10473451,11677285,8393270,8166480,6917286,9140790,8280780,7477924,8078490,8268000,7500604,6139826,5763340,5522940,4615760,4833480
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,35377,36000,37000,39000,38000,40654,41500,42000,42000,42142,42500,43000,44000,40000,41000,42000,47300,34800,44000,61618,58000,68500,65000,67000,75000,85000,78829,93200,85000,117325,121414,149100,135000,141650,126640,141220,166093,185209,149687,109156,189007,115769,131578,124091,176500,138279,186272,128930,130100,154211,135180,156700,117535,150617,112042,139100,131972,106864
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,112448,118254,124416,130958,137908,156979,167810,179389,191767,205000,219428,233100,243439,251214,265684,250314,319969,313626,329787,331111,368128,372325,384239,362453,370173,384217,388454,423803,425817,433056,438169,444580,410718,499804,593497,542936,513709,475023,462579,496768,456495,341645,333272,374419,374417,377881,389842,382561,384445,399748,475236,377323,378421,433092,407617,309929,295389,363453
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,35000,40000,47000,51000,56000,60000,64000,66000,70000,75000,81000,84000,87000,90000,80000,85000,88000,91300,86000,83300,71300,106000,119000,110000,111265,112000,103000,103000,100998,119238,121094,160111,249700,285614,379405,444500,393300,401500,383500,426700,427700,435300,497300,540500,601300,623000,654700,678600,693500,729400,531334,520846,531958,589530,566115,636919,768319,852685
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","",2600,2700,2442,2561,2561,2671,2785,4912,5715,4957,8271,9692,10823,12457,14898,18777,39677,70831,85262,149822,156335,158473,158940,163149,166100,70604,83979,101049,129098,131241,112502,120722,119997,120241,120094,120212,110595,107135,107019,109883
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,1000,3000,2000,2000,2000,2100,2200,2300,2300,2000,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3200,3300,3300,3400,3500,3600,3700,3800,3900,4000,3500,3600,3700,3500,3477,3400,3300,3400,3500,3600,3700,3800,3600,3574,3500,3384,3267,3000,3500,3907,4400,4400,4333,3883,3941,3964,3987
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,15000,17000,16000,17000,18000,18000,19000,20000,20000,21000,23000,25000,26000,28000,30000,25000,29000,27000,30000,29000,32000,31000,33000,33000,37000,40000,43000,49000,55000,62000,65000,60000,72000,75000,70000,71000,73000,70000,80000,98000,90000,93000,90817,95000,91589,89462,88169,87082,84131,79000,90284,98000,98000,97367,96473,96135,96470,96805
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,15976472,16634907,16664757,16614897,18775889,20772653,23447806,22029679,25191780,24930824,26380955,27709070,30633788,31437163,32298669,34031353,33901228,33867493,34773497,40014509,39686479,38131248,41539653,38989844,40875849,42236418,43801277,46060072,50877752,49705740,52061162,54133973,55521277,54874955,58526772,60831319,65704345,61733706,61805080,63918754,60214841,62137355,59923417,65012392,63206739,65460939,65331431,69376399,68468361,70609398,72454864,70386187,73149708,72214543,72401010,72878110,73570616,75538468
